id;code;name;unit;allow_fractional_sale;description
4208;4465;PORCA SEXT MA C.8 8MM-1.25;Cento;True;PORCA SEXT MA C.8 8MM-1.25
4209;4466;PORCA SEXT MA C.8 10MM-1.50;Cento;True;PORCA SEXT MA C.8 10MM-1.50
4210;4467;PORCA DUPLA UNF 3/8-24;Cento;True;PORCA DUPLA UNF 3/8-24
4211;4468;PORCA SEXT MB C.8 12MM-1.50;Cento;True;PORCA SEXT MB C.8 12MM-1.50
4212;4469;PORCA DUPLA MB 10MM-1,00;Cento;True;PORCA DUPLA MB 10MM-1,00
4213;4470;PORCA SEXT MA C.8 14MM-2.00;Cento;True;PORCA SEXT MA C.8 14MM-2.00
4214;4471;PORCA DUPLA UNF 7/16-20;Cento;True;PORCA DUPLA UNF 7/16-20
4215;4472;PORCA AUTO TRAV NYLON 3/16 X32 UNF;Cento;True;PORCA AUTO TRAV NYLON 3/16 X32 UNF
4216;4473;PORCA DUPLA UNF 1/2-20;Cento;True;PORCA DUPLA UNF 1/2-20
4217;4474;PORCA AUTO TRAV NYLON 1/4 X28 UNF;Cento;True;PORCA AUTO TRAV NYLON 1/4 X28 UNF
4218;4475;PORCA DUPLA UNF 9/16-18;Cento;True;PORCA DUPLA UNF 9/16-18
4219;4476;PORCA AUTO TRAV NYLON 5/16 X24 UNF;Cento;True;PORCA AUTO TRAV NYLON 5/16 X24 UNF
4220;4477;PORCA AUTO TRAV NYLON 3/8 X24 UNF;Cento;True;PORCA AUTO TRAV NYLON 3/8 X24 UNF
4221;4478;PORCA DUPLA UNF 5/8-18;Cento;True;PORCA DUPLA UNF 5/8-18
4222;4479;PORCA AUTO TRAV NYLON 7/16 X20 UNF;Cento;True;PORCA AUTO TRAV NYLON 7/16 X20 UNF
4223;4480;PORCA AUTO TRAV NYLON 1/2X20 UNF;Cento;True;PORCA AUTO TRAV NYLON 1/2X20 UNF
4224;4481;PORCA SEXT MA C.8 16MM-2.00;Cento;True;PORCA SEXT MA C.8 16MM-2.00
4225;4482;PORCA AUTO TRAV NYLON 9/16 X18 UNF;Cento;True;PORCA AUTO TRAV NYLON 9/16 X18 UNF
4226;4483;PORCA DUPLA UNF 3/4-16;Cento;True;PORCA DUPLA UNF 3/4-16
4227;4484;PORCA AUTO TRAV NYLON 5/8 X18UNF;Cento;True;PORCA AUTO TRAV NYLON 5/8 X18UNF
4228;4485;PORCA DUPLA UNF 7/8-14;Cento;True;PORCA DUPLA UNF 7/8-14
4229;4486;PORCA AUTO TRAV NYLON 3/4 X16 UNF;Cento;True;PORCA AUTO TRAV NYLON 3/4 X16 UNF
4230;4487;PORCA DUPLA UNF 1-14;Cento;True;PORCA DUPLA UNF 1-14
4231;4488;PORCA DUPLA UNF 1-12;Cento;True;PORCA DUPLA UNF 1-12
4232;4489;PORCA DUPLA UNF 1.1/8-12;Cento;True;PORCA DUPLA UNF 1.1/8-12
4233;4490;PORCA DUPLA UNF 1.1/4-12;Cento;True;PORCA DUPLA UNF 1.1/4-12
4234;4491;PORCA DUPLA MB 12MM-1,50;Cento;True;PORCA DUPLA MB 12MM-1,50
4235;4492;PORCA DUPLA MB 14MM-1,5;Cento;True;PORCA DUPLA MB 14MM-1,5
4236;4493;PORCA DUPLA MB 16MM-1,50;Cento;True;PORCA DUPLA MB 16MM-1,50
4238;4495;PORCA DUPLA MB 18MM-1,50;Cento;True;PORCA DUPLA MB 18MM-1,50
4239;4496;PORCA AUTO TRAV NYLON 7/8 X14 UNF;Cento;True;PORCA AUTO TRAV NYLON 7/8 X14 UNF
4240;4497;PORCA SEXT MA C.8 18MM-2.50;Cento;True;PORCA SEXT MA C.8 18MM-2.50
4241;4498;PORCA AUTO TRAV NYLON 1X14 UNS;Cento;True;PORCA AUTO TRAV NYLON 1X14 UNS
4242;4499;PORCA DUPLA MB 20MM-1,50;Cento;True;PORCA DUPLA MB 20MM-1,50
4243;4500;PORCA AUTO TRAV NYLON 1X12 UNF;Cento;True;PORCA AUTO TRAV NYLON 1X12 UNF
4244;4501;PORCA DUPLA MB 22MM-1,5;Cento;True;PORCA DUPLA MB 22MM-1,5
4245;4502;PORCA SEXT MA C.8 20MM-2.50;Cento;True;PORCA SEXT MA C.8 20MM-2.50
4246;4503;PORCA DUPLA MB 24MM-2,00;Cento;True;PORCA DUPLA MB 24MM-2,00
4247;4504;PORCA DUPLA MB 30MM-2,00;Cento;True;PORCA DUPLA MB 30MM-2,00
4248;4505;PORCA SEXT MA C.8 22MM-2.50;Cento;True;PORCA SEXT MA C.8 22MM-2.50
4249;4506;PORCA SEXT MA C.8 24MM-3.00;Cento;True;PORCA SEXT MA C.8 24MM-3.00
4250;4508;PORCA SEXT MA C.8 27MM-3.00;Cento;True;PORCA SEXT MA C.8 27MM-3.00
4252;4510;PORCA SEXT MA C.8 30MM-3.50;Cento;True;PORCA SEXT MA C.8 30MM-3.50
4253;4511;PORCA SEXT MA C.8 33MM-3.50;Cento;True;PORCA SEXT MA C.8 33MM-3.50
4254;4513;PORCA SEXT MA C.8 36MM-4.00;Cento;True;PORCA SEXT MA C.8 36MM-4.00
4255;4514;PORCA CASTELO UNF 1/2-20;Cento;True;PORCA CASTELO UNF 1/2-20
4256;4516;PORCA AUTO TRAV NYLON 3 X0,35 MB;Cento;True;PORCA AUTO TRAV NYLON 3 X0,35 MB
4257;4517;PORCA AUTO TRAV NYLON 4 X0,50 MB;Cento;True;PORCA AUTO TRAV NYLON 4 X0,50 MB
4258;4518;PORCA AUTO TRAV NYLON 5 X0,50MB;Cento;True;PORCA AUTO TRAV NYLON 5 X0,50MB
4259;4519;PORCA AUTO TRAV NYLON 6X0,75 MB;Cento;True;PORCA AUTO TRAV NYLON 6X0,75 MB
4260;4520;PORCA SEXT TORQUE UNC 1/4-20.;Cento;True;PORCA SEXT TORQUE UNC 1/4-20.
4261;4521;PORCA SEXT TORQUE UNC 5/16-18;Cento;True;PORCA SEXT TORQUE UNC 5/16-18
4262;4522;PORCA AUTO TRAV NYLON 8 X1,00MB;Cento;True;PORCA AUTO TRAV NYLON 8 X1,00MB
4263;4523;PORCA SEXT TORQUE UNC 3/8-16;Cento;True;PORCA SEXT TORQUE UNC 3/8-16
4264;4524;PORCA AUTO TRAV NYLON 10 X1,00MB;Cento;True;PORCA AUTO TRAV NYLON 10 X1,00MB
4265;4525;PORCA SEXT TORQUE UNC 7/16-14;Cento;True;PORCA SEXT TORQUE UNC 7/16-14
4266;4526;PORCA SEXT TORQUE UNC 1/2-13;Cento;True;PORCA SEXT TORQUE UNC 1/2-13
4267;4527;PORCA AUTO TRAV NYLON 10 X1,25 MB;Cento;True;PORCA AUTO TRAV NYLON 10 X1,25 MB
4268;4528;PORCA CASTELO UNF 9/16-18;Cento;True;PORCA CASTELO UNF 9/16-18
4269;4529;PORCA AUTO TRAV NYLON 12X1,25 MB;Cento;True;PORCA AUTO TRAV NYLON 12X1,25 MB
4270;4530;PORCA CASTELO UNF 5/8-18;Cento;True;PORCA CASTELO UNF 5/8-18
4271;4531;PORCA AUTO TRAV NYLON 12 X1,50MB;Cento;True;PORCA AUTO TRAV NYLON 12 X1,50MB
4272;4532;PORCA CASTELO UNF 3/4-16;Cento;True;PORCA CASTELO UNF 3/4-16
4273;4533;PORCA AUTO TRAV NYLON 14 X1,50 MB;Cento;True;PORCA AUTO TRAV NYLON 14 X1,50 MB
4274;4534;PORCA AUTO TRAV NYLON 16X1,50MB;Cento;True;PORCA AUTO TRAV NYLON 16X1,50MB
4275;4535;PORCA CASTELO UNF 7/8-14;Cento;True;PORCA CASTELO UNF 7/8-14
4276;4536;PORCA CASTELO UNS 1-14;Cento;True;PORCA CASTELO UNS 1-14
4277;4538;PORCA CASTELO UNF 1-12;Cento;True;PORCA CASTELO UNF 1-12
4278;4539;PORCA AUTO TRAV NYLON 18 X1,50MB;Cento;True;PORCA AUTO TRAV NYLON 18 X1,50MB
4279;4540;PORCA AUTO TRAV NYLON 20 X1,50MB;Cento;True;PORCA AUTO TRAV NYLON 20 X1,50MB
4280;4541;PORCA SEXT TORQUE UNC 9/16-12;Cento;True;PORCA SEXT TORQUE UNC 9/16-12
4281;4542;PORCA CASTELO UNF 1.1/8-12;Cento;True;PORCA CASTELO UNF 1.1/8-12
4282;4543;PORCA AUTO TRAV NYLON 22 X1,50MB;Cento;True;PORCA AUTO TRAV NYLON 22 X1,50MB
4283;4544;PORCA AUTO TRAV NYLON 24 X2,00MB;Cento;True;PORCA AUTO TRAV NYLON 24 X2,00MB
4284;4545;PORCA CASTELO UNF 1.1/4-12;Cento;True;PORCA CASTELO UNF 1.1/4-12
4285;4546;PORCA CASTELO UNF 1.3/8-12;Cento;True;PORCA CASTELO UNF 1.3/8-12
4286;4547;PORCA CASTELO UNF 1.1/2-12;Cento;True;PORCA CASTELO UNF 1.1/2-12
4287;4548;PORCA AUTO TRAV NYLON 3 X0,50MA;Cento;True;PORCA AUTO TRAV NYLON 3 X0,50MA
4288;4549;PORCA AUTO TRAV NYLON 4 X0,70MA;Cento;True;PORCA AUTO TRAV NYLON 4 X0,70MA
4289;4550;PORCA CASTELO MB 10MM-1,00;Cento;True;PORCA CASTELO MB 10MM-1,00
4290;4551;PORCA AUTO TRAV NYLON 5X0,80 MA;Cento;True;PORCA AUTO TRAV NYLON 5X0,80 MA
4291;4552;PORCA CASTELO MB 12MM-1,50;Cento;True;PORCA CASTELO MB 12MM-1,50
4292;4553;PORCA AUTO TRAV NYLON 6 X1,00MA;Cento;True;PORCA AUTO TRAV NYLON 6 X1,00MA
4293;4554;PORCA AUTO TRAV NYLON 8X1,25 MA;Cento;True;PORCA AUTO TRAV NYLON 8X1,25 MA
4294;4555;PORCA AUTO TRAV NYLON 10 X1,50MA;Cento;True;PORCA AUTO TRAV NYLON 10 X1,50MA
4295;4556;PORCA AUTO TRAV NYLON 12 X1,75MA;Cento;True;PORCA AUTO TRAV NYLON 12 X1,75MA
4296;4557;PORCA AUTO TRAV NYLON 14X2,00 MA;Cento;True;PORCA AUTO TRAV NYLON 14X2,00 MA
4297;4558;PORCA AUTO TRAV NYLON 16X2,00 MA;Cento;True;PORCA AUTO TRAV NYLON 16X2,00 MA
4298;4559;PORCA SEXT TORQUE UNC 5/8-11;Cento;True;PORCA SEXT TORQUE UNC 5/8-11
4299;4560;PORCA SEXT TORQUE UNC 3/4-10;Cento;True;PORCA SEXT TORQUE UNC 3/4-10
4300;4561;PORCA AUTO TRAV NYLON 18 X2,50MA;Cento;True;PORCA AUTO TRAV NYLON 18 X2,50MA
4301;4562;PORCA AUTO TRAV NYLON 20 X2,50MA;Cento;True;PORCA AUTO TRAV NYLON 20 X2,50MA
4302;4563;PORCA AUTO TRAV NYLON 22 X2,50MA;Cento;True;PORCA AUTO TRAV NYLON 22 X2,50MA
4303;4564;PORCA SEXT TORQUE UNC 7/8-9;Cento;True;PORCA SEXT TORQUE UNC 7/8-9
4304;4565;PORCA AUTO TRAV NYLON 24 X3,00MA;Cento;True;PORCA AUTO TRAV NYLON 24 X3,00MA
4305;4566;PORCA SEXT TORQUE UNC 1-8;Cento;True;PORCA SEXT TORQUE UNC 1-8
4306;4567;PORCA AUTO TRAV NYLON 3/16 X24 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 3/16 X24 UNC ZB
4307;4568;PORCA SEXT TORQUE MA 6MM-1.00;Cento;True;PORCA SEXT TORQUE MA 6MM-1.00
4308;4569;PORCA SEXT TORQUE MA 8MM-1.25;Cento;True;PORCA SEXT TORQUE MA 8MM-1.25
4309;4570;PORCA SEXT TORQUE MA 10MM-1.50;Cento;True;PORCA SEXT TORQUE MA 10MM-1.50
4310;4571;PORCA AUTO TRAV NYLON 1/4 X20 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 1/4 X20 UNC ZB
4311;4572;PORCA SEXT TORQUE MA 12MM-1.75;Cento;True;PORCA SEXT TORQUE MA 12MM-1.75
4312;4573;PORCA AUTO TRAV NYLON 5/16 X18 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 5/16 X18 UNC ZB
4313;4574;PORCA AUTO TRAV NYLON 3/8 X16 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 3/8 X16 UNC ZB
4314;4575;PORCA AUTO TRAV NYLON 7/16 X14 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 7/16 X14 UNC ZB
4315;4576;PORCA AUTO TRAV NYLON 1/2 X13 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 1/2 X13 UNC ZB
4316;4577;PORCA AUTO TRAV NYLON 1/2X12 BSW ZB;Cento;True;PORCA AUTO TRAV NYLON 1/2X12 BSW ZB
4317;4579;PORCA AUTO TRAV NYLON 9/16 X12 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 9/16 X12 UNC ZB
4319;4581;PORCA AUTO TRAV NYLON 5/8 X11 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 5/8 X11 UNC ZB
4320;4582;PORCA SEXT TORQUE MA 14MM-2.00;Cento;True;PORCA SEXT TORQUE MA 14MM-2.00
4322;4584;PORCA AUTO TRAV NYLON 3/4 X10 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 3/4 X10 UNC ZB
4323;4585;PORCA SEXT TORQUE MA 16MM-2.00;Cento;True;PORCA SEXT TORQUE MA 16MM-2.00
4324;4586;PORCA AUTO TRAV NYLON 7/8 X9 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 7/8 X9 UNC ZB
4325;4587;PORCA SEXT TORQUE MA 18MM-2.50;Cento;True;PORCA SEXT TORQUE MA 18MM-2.50
4326;4588;ARRUELA LISA 1/8 POL;Cento;True;ARRUELA LISA 1/8 POL
4327;4589;PORCA AUTO TRAV NYLON 1 X8 UNC ZB;Cento;True;PORCA AUTO TRAV NYLON 1 X8 UNC ZB
4328;4590;ARRUELA LISA 5/32 POL;Cento;True;ARRUELA LISA 5/32 POL
4329;4591;ARRUELA LISA 3/16 POL;Cento;True;ARRUELA LISA 3/16 POL
4330;4592;ARRUELA LISA 1/4 POL;Cento;True;ARRUELA LISA 1/4 POL
4331;4593;ARRUELA LISA 5/16 POL;Cento;True;ARRUELA LISA 5/16 POL
4332;4594;ARRUELA LISA 3/8 POL;Cento;True;ARRUELA LISA 3/8 POL
4333;4595;ARRUELA LISA 7/16 POL;Cento;True;ARRUELA LISA 7/16 POL
4334;4596;ARRUELA LISA 1/2 POL;Cento;True;ARRUELA LISA 1/2 POL
4335;4597;ARRUELA LISA 9/16 POL;Cento;True;ARRUELA LISA 9/16 POL
4336;4598;ARRUELA LISA 5/8 POL;Cento;True;ARRUELA LISA 5/8 POL
4337;4599;PORCA SEXT TORQUE MA 20MM-2.50;Cento;True;PORCA SEXT TORQUE MA 20MM-2.50
4338;4600;ARRUELA LISA 3/4 POL;Cento;True;ARRUELA LISA 3/4 POL
4339;4601;ARRUELA LISA 7/8 POL;Cento;True;ARRUELA LISA 7/8 POL
4340;4602;ARRUELA LISA 1'' POL;Cento;True;ARRUELA LISA 1'' POL
4341;4603;PORCA SEXT TORQUE MA 22MM-2.50;Cento;True;PORCA SEXT TORQUE MA 22MM-2.50
4342;4604;ARRUELA LISA 1.1/8 POL;Cento;True;ARRUELA LISA 1.1/8 POL
4343;4605;ARRUELA LISA 1.1/4 POL;Cento;True;ARRUELA LISA 1.1/4 POL
4344;4606;ARRUELA LISA 1.1/2 POL;Cento;True;ARRUELA LISA 1.1/2 POL
4345;4607;ARRUELA LISA 1.3/8 POL;Cento;True;ARRUELA LISA 1.3/8 POL
4346;4608;ARRUELA LISA 2'' POL;Cento;True;ARRUELA LISA 2'' POL
4347;4609;PORCA SEXT TORQUE MA 24MM-3.00;Cento;True;PORCA SEXT TORQUE MA 24MM-3.00
4348;4610;ARRUELA LISA 5MM;Cento;True;ARRUELA LISA 5MM
4349;4611;ARRUELA LISA 6MM;Cento;True;ARRUELA LISA 6MM
4350;4612;ARRUELA LISA 8MM;Cento;True;ARRUELA LISA 8MM
4351;4613;PORCA RODA CONICA 12MM-1,50;Cento;True;PORCA RODA CONICA 12MM-1,50
4352;4614;PORCA CASTELO MB 14MM-1,50;Cento;True;PORCA CASTELO MB 14MM-1,50
4353;4615;PORCA RODA CONICA 16MM-1,50;Cento;True;PORCA RODA CONICA 16MM-1,50
4354;4616;PORCA CASTELO MB 16MM-1,50;Cento;True;PORCA CASTELO MB 16MM-1,50
4355;4617;PORCA RODA CROMADA 7/16-20;Cento;True;PORCA RODA CROMADA 7/16-20
4356;4618;PORCA CASTELO MB 18MM-1,50;Cento;True;PORCA CASTELO MB 18MM-1,50
4357;4619;PORCA CASTELO MB 20MM-1,50;Cento;True;PORCA CASTELO MB 20MM-1,50
4358;4621;PORCA CASTELO MB 22MM-1,50;Cento;True;PORCA CASTELO MB 22MM-1,50
4359;4622;ARRUELA LISA 12MM;Cento;True;ARRUELA LISA 12MM
4360;4623;ARRUELA LISA 14MM;Cento;True;ARRUELA LISA 14MM
4361;4624;PORCA CASTELO MB 24MM-2,00;Cento;True;PORCA CASTELO MB 24MM-2,00
4362;4625;ARRUELA LISA 16MM;Cento;True;ARRUELA LISA 16MM
4363;4626;PORCA CASTELO MB 27MM-2,00;Cento;True;PORCA CASTELO MB 27MM-2,00
4364;4627;ARRUELA LISA 18MM;Cento;True;ARRUELA LISA 18MM
4365;4628;ARRUELA LISA 20MM;Cento;True;ARRUELA LISA 20MM
4366;4629;ARRUELA LISA 22MM;Cento;True;ARRUELA LISA 22MM
4367;4630;ARRUELA LISA 24MM;Cento;True;ARRUELA LISA 24MM
4368;4631;ARRUELA LISA 27MM;Cento;True;ARRUELA LISA 27MM
4369;4632;ARRUELA LISA 30MM;Cento;True;ARRUELA LISA 30MM
4370;4633;PORCA RODA CONICA 1/2-20;Cento;True;PORCA RODA CONICA 1/2-20
4371;4634;PORCA CASTELO MB 30MM-2,00;Cento;True;PORCA CASTELO MB 30MM-2,00
4372;4635;PORCA RODA CONICA 9/16-18;Cento;True;PORCA RODA CONICA 9/16-18
4373;4636;PORCA CASTELO MB 33MM-2,00;Cento;True;PORCA CASTELO MB 33MM-2,00
4374;4637;PORCA RODA CONICA 5/8-18;Cento;True;PORCA RODA CONICA 5/8-18
4375;4638;PORCA CASTELO MB 36MM-3,00;Cento;True;PORCA CASTELO MB 36MM-3,00
4376;4639;ARRUELA DE PRESSAO 1/8;Cento;True;ARRUELA DE PRESSAO 1/8
4377;4640;ARRUELA LISA 10MM;Cento;True;ARRUELA LISA 10MM
4378;4641;"ARRUELA LISA (001) 1/8"" ZB";Cento;True;"ARRUELA LISA (001) 1/8"" ZB"
4379;4642;"ARRUELA LISA (002) 5/32"" ZB";Cento;True;"ARRUELA LISA (002) 5/32"" ZB"
4380;4643;"ARRUELA LISA (003) 3/16"" ZB";Cento;True;"ARRUELA LISA (003) 3/16"" ZB"
4381;4644;"ARRUELA LISA (004) 1/4"" ZB";Cento;True;"ARRUELA LISA (004) 1/4"" ZB"
4382;4645;"ARRUELA LISA (005) 5/16"" ZB";Cento;True;"ARRUELA LISA (005) 5/16"" ZB"
4383;4646;"ARRUELA LISA (006) 3/8"" ZB";Cento;True;"ARRUELA LISA (006) 3/8"" ZB"
4384;4647;"ARRUELA LISA (007) 7/16"" ZB";Cento;True;"ARRUELA LISA (007) 7/16"" ZB"
4385;4648;"ARRUELA LISA (008) 1/2"" ZB";Cento;True;"ARRUELA LISA (008) 1/2"" ZB"
4386;4649;"ARRUELA LISA (009) 9/16"" ZB";Cento;True;"ARRUELA LISA (009) 9/16"" ZB"
4387;4650;"ARRUELA LISA (010) 5/8"" ZB";Cento;True;"ARRUELA LISA (010) 5/8"" ZB"
4388;4651;"ARRUELA LISA (011) 3/4"" ZB.";Cento;True;"ARRUELA LISA (011) 3/4"" ZB."
4389;4652;"ARRUELA LISA (012) 7/8"" ZB";Cento;True;"ARRUELA LISA (012) 7/8"" ZB"
4390;4653;"ARRUELA LISA (013) 1"" ZB";Cento;True;"ARRUELA LISA (013) 1"" ZB"
4391;4654;ARRUELA LISA 1.1/8 ZB;Cento;True;ARRUELA LISA 1.1/8 ZB
4392;4655;ARRUELA LISA 1.1/4 ZB;Cento;True;ARRUELA LISA 1.1/4 ZB
4393;4656;ARRUELA LISA 1.1/2 ZB;Cento;True;ARRUELA LISA 1.1/2 ZB
4394;4657;ARRUELA LISA 1.3/4 ZB;Cento;True;ARRUELA LISA 1.3/4 ZB
4395;4658;ARRUELA LISA 2'' ZB;Cento;True;ARRUELA LISA 2'' ZB
4397;4660;ARRUELA LISA 3MM ZB;Cento;True;ARRUELA LISA 3MM ZB
4398;4661;ARRUELA LISA 4MM ZB;Cento;True;ARRUELA LISA 4MM ZB
4399;4662;ARRUELA LISA 5MM ZB;Cento;True;ARRUELA LISA 5MM ZB
4400;4663;ARRUELA LISA 6MM ZB;Cento;True;ARRUELA LISA 6MM ZB
4401;4664;ARRUELA LISA 8MM ZB;Cento;True;ARRUELA LISA 8MM ZB
4402;4665;ARRUELA LISA 10MM ZB;Cento;True;ARRUELA LISA 10MM ZB
4403;4666;ARRUELA LISA 12MM ZB;Cento;True;ARRUELA LISA 12MM ZB
4404;4667;ARRUELA LISA 14MM ZB;Cento;True;ARRUELA LISA 14MM ZB
4405;4668;ARRUELA LISA 16MM ZB;Cento;True;ARRUELA LISA 16MM ZB
4406;4669;ARRUELA LISA 18MM ZB;Cento;True;ARRUELA LISA 18MM ZB
4407;4670;ARRUELA DE PRESSAO 5/32;Cento;True;ARRUELA DE PRESSAO 5/32
4408;4671;ARRUELA LISA 20MM ZB;Cento;True;ARRUELA LISA 20MM ZB
4409;4672;ARRUELA DE PRESSAO 3/16;Cento;True;ARRUELA DE PRESSAO 3/16
4410;4673;ARRUELA LISA 22MM ZB;Cento;True;ARRUELA LISA 22MM ZB
4411;4674;ARRUELA DE PRESSAO 1/4;Cento;True;ARRUELA DE PRESSAO 1/4
4412;4675;ARRUELA DE PRESSAO 5/16;Cento;True;ARRUELA DE PRESSAO 5/16
4413;4676;ARRUELA LISA 24MM ZB;Cento;True;ARRUELA LISA 24MM ZB
4414;4677;ARRUELA LISA 26MM ZB;Cento;True;ARRUELA LISA 26MM ZB
4415;4678;ARRUELA LISA 28MM ZB;Cento;True;ARRUELA LISA 28MM ZB
4416;4679;ARRUELA LISA 30MM ZB;Cento;True;ARRUELA LISA 30MM ZB
4417;4680;ARRUELA LISA 32MM ZB;Cento;True;ARRUELA LISA 32MM ZB
4418;4681;ARRUELA DE PRESSAO 3/8;Cento;True;ARRUELA DE PRESSAO 3/8
4419;4682;ARRUELA DE PRESSAO 7/16;Cento;True;ARRUELA DE PRESSAO 7/16
4420;4683;ARRUELA DE PRESSAO 1/2;Cento;True;ARRUELA DE PRESSAO 1/2
4421;4684;ARRUELA DE PRESSAO 9/16;Cento;True;ARRUELA DE PRESSAO 9/16
4422;4685;ARRUELA DE PRESSAO 5/8;Cento;True;ARRUELA DE PRESSAO 5/8
4423;4686;ARRUELA DE PRESSAO 3/4;Cento;True;ARRUELA DE PRESSAO 3/4
4424;4687;ARRUELA DE PRESSAO 7/8;Cento;True;ARRUELA DE PRESSAO 7/8
4425;4688;ARRUELA DE PRESSAO 1;Cento;True;ARRUELA DE PRESSAO 1
4426;4689;ARRUELA DE PRESSAO 1.1/8;Cento;True;ARRUELA DE PRESSAO 1.1/8
4427;4690;ARRUELA DE PRESSAO 1.1/4;Cento;True;ARRUELA DE PRESSAO 1.1/4
4428;4691;ARRUELA DE PRESSAO 1.3/8;Cento;True;ARRUELA DE PRESSAO 1.3/8
4429;4692;ARRUELA DE PRESSAO 1.1/2;Cento;True;ARRUELA DE PRESSAO 1.1/2
4430;4693;ARRUELA DE PRESSAO 1.3/4;Cento;True;ARRUELA DE PRESSAO 1.3/4
4431;4694;ARRUELA DE PRESSAO 2;Cento;True;ARRUELA DE PRESSAO 2
4432;4695;PARAF SEXT LATAO 3/16X1/2;Cento;True;PARAF SEXT LATAO 3/16X1/2
4433;4696;PARAF SEXT LATAO 3/16X5/8;Cento;True;PARAF SEXT LATAO 3/16X5/8
4434;4697;PARAF SEXT LATAO 3/16X3/4;Cento;True;PARAF SEXT LATAO 3/16X3/4
4435;4698;PARAF SEXT LATAO 3/16X7/8;Cento;True;PARAF SEXT LATAO 3/16X7/8
4436;4699;PARAF SEXT LATAO 3/16X1;Cento;True;PARAF SEXT LATAO 3/16X1
4437;4700;PARAF SEXT LATAO 3/16X1.1/4;Cento;True;PARAF SEXT LATAO 3/16X1.1/4
4438;4701;PARAF SEXT LATAO 3/16X1.1/2;Cento;True;PARAF SEXT LATAO 3/16X1.1/2
4439;4702;ARRUELA DE PRESSAO M3;Cento;True;ARRUELA DE PRESSAO M3
4440;4703;ARRUELA DE PRESSAO M4;Cento;True;ARRUELA DE PRESSAO M4
4441;4704;ARRUELA DE PRESSAO M5;Cento;True;ARRUELA DE PRESSAO M5
4442;4705;ARRUELA DE PRESSAO M6;Cento;True;ARRUELA DE PRESSAO M6
4443;4706;ARRUELA DE PRESSAO M8;Cento;True;ARRUELA DE PRESSAO M8
4444;4707;ARRUELA DE PRESSAO M10;Cento;True;ARRUELA DE PRESSAO M10
4445;4708;PARAF SEXT LATAO 1/4X1/2;Cento;True;PARAF SEXT LATAO 1/4X1/2
4446;4709;ARRUELA DE PRESSAO M12;Cento;True;ARRUELA DE PRESSAO M12
4447;4710;ARRUELA DE PRESSAO M14;Cento;True;ARRUELA DE PRESSAO M14
4448;4711;ARRUELA DE PRESSAO M16;Cento;True;ARRUELA DE PRESSAO M16
4449;4712;PARAF SEXT LATAO 1/4X5/8;Cento;True;PARAF SEXT LATAO 1/4X5/8
4450;4713;ARRUELA DE PRESSAO M18;Cento;True;ARRUELA DE PRESSAO M18
4451;4714;PARAF SEXT LATAO 1/4X3/4;Cento;True;PARAF SEXT LATAO 1/4X3/4
4452;4715;ARRUELA DE PRESSAO M20;Cento;True;ARRUELA DE PRESSAO M20
4453;4716;PARAF SEXT LATAO 1/4X1;Cento;True;PARAF SEXT LATAO 1/4X1
4454;4717;ARRUELA DE PRESSAO M22;Cento;True;ARRUELA DE PRESSAO M22
4455;4718;ARRUELA DE PRESSAO M24;Cento;True;ARRUELA DE PRESSAO M24
4456;4719;ARRUELA DE PRESSAO M27;Cento;True;ARRUELA DE PRESSAO M27
4457;4720;ARRUELA DE PRESSAO M30;Cento;True;ARRUELA DE PRESSAO M30
4458;4721;ARRUELA DE PRESSAO M33;Cento;True;ARRUELA DE PRESSAO M33
4459;4722;PARAF SEXT LATAO 1/4X1.1/4;Cento;True;PARAF SEXT LATAO 1/4X1.1/4
4460;4723;ARRUELA DE PRESSAO M36;Cento;True;ARRUELA DE PRESSAO M36
4461;4724;ARRUELA DE PRESSAO M39;Cento;True;ARRUELA DE PRESSAO M39
4462;4725;PARAF SEXT LATAO 1/4X1.1/2;Cento;True;PARAF SEXT LATAO 1/4X1.1/2
4463;4726;ARRUELA DE PRESSAO M42;Cento;True;ARRUELA DE PRESSAO M42
4464;4727;PARAF SEXT LATAO 1/4X1.3/4;Cento;True;PARAF SEXT LATAO 1/4X1.3/4
4465;4728;PARAF SEXT LATAO 1/4X2;Cento;True;PARAF SEXT LATAO 1/4X2
4466;4729;PARAF SEXT LATAO 1/4X2.1/4;Cento;True;PARAF SEXT LATAO 1/4X2.1/4
4467;4730;PARAF SEXT LATAO 1/4X2.1/2;Cento;True;PARAF SEXT LATAO 1/4X2.1/2
4468;4731;PARAF SEXT LATAO 1/4X2.3/4;Cento;True;PARAF SEXT LATAO 1/4X2.3/4
4469;4732;PARAF SEXT LATAO 1/4X3;Cento;True;PARAF SEXT LATAO 1/4X3
4470;4733;ARRUELA DE PRESSAO M45;Cento;True;ARRUELA DE PRESSAO M45
